Radius	Area	AreaStd	AreaMin	AreaMax	ImageJ	ImageJStd	ImageJMin	ImageJMax	Crofton2	Crofton2Std	Crofton2Min	Crofton2Max	Crofton4	Crofton4Std	Crofton4Min	Crofton4Max
 45.100	  0.002	  0.060	 -0.141	  0.187	  4.858	  0.220	  4.509	  5.215	 -0.004	  0.315	 -0.222	  0.887	 -0.000	  0.209	 -0.331	  0.338
 45.150	  0.002	  0.065	 -0.175	  0.153	  4.861	  0.236	  4.393	  5.184	 -0.004	  0.355	 -0.332	  0.775	  0.002	  0.224	 -0.442	  0.308
 45.200	 -0.003	  0.069	 -0.162	  0.165	  4.849	  0.234	  4.278	  5.274	 -0.013	  0.382	 -0.442	  0.664	 -0.010	  0.222	 -0.552	  0.393
 45.250	  0.000	  0.065	 -0.227	  0.193	  4.854	  0.209	  4.369	  5.158	 -0.009	  0.384	 -0.552	  0.552	 -0.006	  0.199	 -0.466	  0.282
 45.300	 -0.002	  0.078	 -0.215	  0.266	  4.863	  0.240	  4.459	  5.453	 -0.004	  0.395	 -0.662	  0.442	  0.002	  0.227	 -0.381	  0.561
 45.350	  0.004	  0.081	 -0.202	  0.278	  4.871	  0.230	  4.344	  5.337	  0.020	  0.350	 -0.772	  0.331	  0.009	  0.218	 -0.491	  0.450
 45.400	 -0.007	  0.078	 -0.175	  0.227	  4.848	  0.218	  4.520	  5.221	 -0.017	  0.320	 -0.881	  0.220	 -0.014	  0.207	 -0.325	  0.340
 45.450	 -0.001	  0.083	 -0.210	  0.176	  4.855	  0.192	  4.405	  5.105	 -0.012	  0.247	 -0.990	  0.110	 -0.008	  0.182	 -0.435	  0.229
 45.500	  0.004	  0.076	 -0.167	  0.202	  4.870	  0.129	  4.580	  4.990	 -0.001	  0.025	 -0.549	  0.000	  0.005	  0.122	 -0.269	  0.119
 45.550	  0.001	  0.066	 -0.156	  0.135	  4.861	  0.167	  4.465	  5.453	  0.003	  0.239	 -0.110	  0.988	 -0.003	  0.158	 -0.379	  0.558
 45.600	 -0.002	  0.057	 -0.191	  0.176	  4.866	  0.170	  4.555	  5.338	  0.008	  0.309	 -0.219	  0.877	  0.001	  0.161	 -0.294	  0.448
 45.650	 -0.002	  0.044	 -0.135	  0.201	  4.861	  0.204	  4.645	  5.342	 -0.007	  0.349	 -0.329	  0.767	 -0.004	  0.193	 -0.210	  0.451
 45.700	  0.000	  0.053	 -0.125	  0.150	  4.871	  0.233	  4.530	  5.311	  0.007	  0.375	 -0.438	  0.656	  0.004	  0.221	 -0.319	  0.421
 45.750	  0.001	  0.067	 -0.160	  0.129	  4.862	  0.248	  4.416	  5.196	 -0.010	  0.385	 -0.546	  0.546	 -0.005	  0.235	 -0.428	  0.312
 45.800	  0.000	  0.080	 -0.181	  0.168	  4.866	  0.248	  4.302	  5.285	 -0.008	  0.380	 -0.655	  0.437	 -0.002	  0.235	 -0.537	  0.395
 45.850	 -0.002	  0.083	 -0.232	  0.146	  4.871	  0.214	  4.188	  5.170	  0.002	  0.341	 -0.763	  0.327	  0.002	  0.203	 -0.645	  0.286
 45.900	  0.003	  0.084	 -0.268	  0.140	  4.877	  0.202	  4.075	  5.055	  0.016	  0.306	 -0.871	  0.218	  0.008	  0.192	 -0.753	  0.176
 45.950	  0.003	  0.078	 -0.304	  0.133	  4.871	  0.135	  3.961	  4.941	  0.004	  0.228	 -0.979	  0.109	  0.001	  0.128	 -0.861	  0.067
 46.000	 -0.003	  0.067	 -0.295	  0.277	  4.869	  0.088	  4.540	  5.232	 -0.002	  0.030	 -0.543	  0.000	 -0.001	  0.083	 -0.313	  0.343
 46.050	 -0.000	  0.048	 -0.166	  0.179	  4.863	  0.164	  4.713	  5.691	 -0.004	  0.221	 -0.109	  0.977	 -0.007	  0.155	 -0.150	  0.777
 46.100	  0.000	  0.042	 -0.098	  0.142	  4.867	  0.215	  4.600	  5.576	 -0.014	  0.307	 -0.217	  0.868	 -0.004	  0.204	 -0.258	  0.668
 46.150	  0.001	  0.058	 -0.135	  0.254	  4.869	  0.232	  4.486	  5.462	 -0.005	  0.349	 -0.325	  0.758	 -0.003	  0.220	 -0.366	  0.558
 46.200	  0.001	  0.068	 -0.127	  0.275	  4.872	  0.245	  4.575	  5.348	  0.008	  0.382	 -0.433	  0.649	 -0.001	  0.232	 -0.283	  0.450
 46.250	  0.002	  0.077	 -0.150	  0.252	  4.877	  0.230	  4.462	  5.234	  0.010	  0.371	 -0.541	  0.541	  0.003	  0.218	 -0.391	  0.341
 46.300	  0.001	  0.079	 -0.217	  0.214	  4.879	  0.206	  4.433	  5.120	  0.006	  0.374	 -0.648	  0.432	  0.004	  0.196	 -0.419	  0.233
 46.350	  0.001	  0.075	 -0.165	  0.176	  4.879	  0.198	  4.438	  5.208	  0.010	  0.341	 -0.755	  0.324	  0.004	  0.187	 -0.415	  0.315
 46.400	 -0.001	  0.078	 -0.173	  0.152	  4.862	  0.207	  4.325	  5.295	 -0.013	  0.319	 -0.862	  0.216	 -0.013	  0.197	 -0.522	  0.398
 46.450	  0.002	  0.077	 -0.329	  0.158	  4.879	  0.180	  4.213	  5.182	  0.011	  0.219	 -0.969	  0.108	  0.002	  0.171	 -0.629	  0.290
 46.500	  0.003	  0.069	 -0.190	  0.163	  4.873	  0.147	  4.384	  5.069	 -0.003	  0.042	 -0.538	  0.000	 -0.004	  0.140	 -0.467	  0.182
 46.550	 -0.003	  0.057	 -0.184	  0.124	  4.875	  0.181	  4.555	  5.239	  0.012	  0.247	 -0.107	  0.967	 -0.002	  0.171	 -0.306	  0.343
 46.600	 -0.001	  0.056	 -0.164	  0.130	  4.874	  0.195	  4.443	  5.209	  0.005	  0.314	 -0.215	  0.858	 -0.004	  0.185	 -0.413	  0.314
 46.650	 -0.001	  0.058	 -0.143	  0.164	  4.883	  0.190	  4.531	  5.296	  0.008	  0.350	 -0.322	  0.750	  0.004	  0.180	 -0.330	  0.396
 46.700	  0.004	  0.058	 -0.153	  0.139	  4.882	  0.204	  4.619	  5.583	  0.010	  0.367	 -0.428	  0.642	  0.002	  0.193	 -0.247	  0.667
 46.750	  0.003	  0.060	 -0.148	  0.129	  4.892	  0.230	  4.507	  5.470	  0.018	  0.376	 -0.535	  0.535	  0.011	  0.218	 -0.354	  0.559
 46.800	  0.002	  0.069	 -0.172	  0.220	  4.883	  0.238	  4.395	  5.357	  0.002	  0.372	 -0.641	  0.427	  0.002	  0.226	 -0.460	  0.451
 46.850	 -0.002	  0.078	 -0.153	  0.297	  4.876	  0.229	  4.483	  5.245	 -0.011	  0.357	 -0.747	  0.320	 -0.005	  0.217	 -0.378	  0.344
 46.900	  0.002	  0.089	 -0.192	  0.271	  4.873	  0.215	  4.454	  5.133	 -0.008	  0.304	 -0.853	  0.213	 -0.009	  0.204	 -0.406	  0.237
 46.950	  0.002	  0.085	 -0.260	  0.274	  4.880	  0.167	  4.343	  5.021	  0.007	  0.216	 -0.958	  0.106	 -0.003	  0.159	 -0.512	  0.131
 47.000	 -0.002	  0.068	 -0.213	  0.176	  4.879	  0.075	  4.512	  4.909	 -0.002	  0.034	 -0.532	  0.000	 -0.004	  0.071	 -0.352	  0.024
 47.050	  0.002	  0.049	 -0.109	  0.107	  4.888	  0.147	  4.797	  5.474	  0.013	  0.238	 -0.106	  0.956	  0.004	  0.140	 -0.082	  0.559
 47.100	  0.002	  0.045	 -0.148	  0.124	  4.887	  0.199	  4.686	  5.362	 -0.006	  0.300	 -0.212	  0.849	  0.002	  0.188	 -0.188	  0.452
 47.150	 -0.002	  0.050	 -0.131	  0.127	  4.870	  0.225	  4.575	  5.250	 -0.005	  0.350	 -0.318	  0.742	 -0.015	  0.214	 -0.294	  0.346
 47.200	  0.000	  0.056	 -0.128	  0.201	  4.878	  0.241	  4.464	  5.221	  0.001	  0.383	 -0.424	  0.636	 -0.008	  0.229	 -0.400	  0.317
 47.250	 -0.000	  0.068	 -0.183	  0.145	  4.886	  0.238	  4.354	  5.307	  0.007	  0.376	 -0.529	  0.529	 -0.001	  0.226	 -0.505	  0.398
 47.300	 -0.001	  0.076	 -0.194	  0.133	  4.887	  0.222	  4.244	  5.195	 -0.004	  0.365	 -0.634	  0.423	 -0.000	  0.211	 -0.610	  0.292
 47.350	 -0.003	  0.085	 -0.220	  0.177	  4.877	  0.205	  4.133	  5.084	 -0.014	  0.355	 -0.739	  0.317	 -0.010	  0.194	 -0.715	  0.186
 47.400	  0.002	  0.081	 -0.232	  0.178	  4.894	  0.170	  4.417	  5.367	  0.011	  0.298	 -0.844	  0.211	  0.005	  0.161	 -0.447	  0.453
 47.450	  0.001	  0.067	 -0.245	  0.137	  4.890	  0.159	  4.585	  5.256	  0.002	  0.224	 -0.948	  0.105	  0.000	  0.151	 -0.289	  0.347
 47.500	  0.000	  0.064	 -0.158	  0.237	  4.890	  0.136	  4.752	  5.145	  0.000	  0.000	 -0.000	  0.000	  0.000	  0.129	 -0.130	  0.242
 47.550	 -0.002	  0.057	 -0.129	  0.364	  4.889	  0.180	  4.642	  5.589	  0.007	  0.221	 -0.105	  0.946	 -0.002	  0.171	 -0.235	  0.662
 47.600	 -0.003	  0.054	 -0.128	  0.195	  4.876	  0.203	  4.532	  5.478	 -0.016	  0.289	 -0.210	  0.840	 -0.015	  0.192	 -0.340	  0.556
 47.650	  0.002	  0.056	 -0.127	  0.139	  4.897	  0.220	  4.618	  5.367	  0.008	  0.350	 -0.315	  0.735	  0.005	  0.208	 -0.259	  0.451
 47.700	  0.002	  0.059	 -0.140	  0.195	  4.889	  0.210	  4.509	  5.257	 -0.006	  0.371	 -0.419	  0.629	 -0.004	  0.199	 -0.364	  0.346
 47.750	 -0.004	  0.062	 -0.140	  0.237	  4.885	  0.206	  4.594	  5.342	 -0.011	  0.373	 -0.524	  0.524	 -0.007	  0.196	 -0.283	  0.426
 47.800	 -0.001	  0.070	 -0.154	  0.195	  4.883	  0.224	  4.485	  5.232	 -0.013	  0.367	 -0.628	  0.418	 -0.010	  0.213	 -0.387	  0.321
 47.850	 -0.001	  0.072	 -0.182	  0.166	  4.896	  0.221	  4.376	  5.317	  0.004	  0.340	 -0.731	  0.313	  0.001	  0.210	 -0.491	  0.400
 47.900	 -0.001	  0.077	 -0.223	  0.123	  4.888	  0.215	  4.267	  5.207	 -0.000	  0.301	 -0.835	  0.209	 -0.007	  0.204	 -0.595	  0.296
 47.950	  0.004	  0.072	 -0.238	  0.150	  4.897	  0.174	  4.158	  5.097	  0.002	  0.220	 -0.938	  0.104	  0.002	  0.165	 -0.699	  0.191
 48.000	 -0.003	  0.072	 -0.349	  0.163	  4.897	  0.117	  4.599	  4.987	 -0.001	  0.023	 -0.521	  0.000	  0.001	  0.111	 -0.282	  0.087
 48.050	  0.001	  0.059	 -0.266	  0.147	  4.895	  0.141	  4.490	  5.233	  0.002	  0.227	 -0.104	  0.937	 -0.001	  0.134	 -0.385	  0.319
 48.100	 -0.001	  0.041	 -0.130	  0.104	  4.886	  0.160	  4.769	  5.705	 -0.012	  0.286	 -0.208	  0.832	 -0.010	  0.151	 -0.121	  0.766
 48.150	 -0.002	  0.039	 -0.076	  0.157	  4.894	  0.205	  4.660	  5.595	 -0.001	  0.339	 -0.312	  0.727	 -0.003	  0.194	 -0.225	  0.661
 48.200	 -0.000	  0.056	 -0.146	  0.141	  4.893	  0.228	  4.552	  5.486	 -0.016	  0.360	 -0.415	  0.622	 -0.005	  0.216	 -0.329	  0.557
 48.250	  0.003	  0.065	 -0.162	  0.180	  4.902	  0.237	  4.443	  5.376	  0.012	  0.361	 -0.518	  0.518	  0.003	  0.225	 -0.432	  0.453
 48.300	  0.001	  0.072	 -0.150	  0.191	  4.902	  0.231	  4.528	  5.267	  0.011	  0.355	 -0.621	  0.414	  0.002	  0.219	 -0.352	  0.349
 48.350	 -0.001	  0.080	 -0.166	  0.216	  4.895	  0.212	  4.500	  5.158	 -0.013	  0.345	 -0.724	  0.310	 -0.004	  0.201	 -0.379	  0.245
 48.400	  0.002	  0.081	 -0.209	  0.253	  4.897	  0.177	  4.392	  5.050	 -0.002	  0.297	 -0.826	  0.207	 -0.003	  0.168	 -0.482	  0.141
 48.450	 -0.003	  0.072	 -0.225	  0.196	  4.894	  0.132	  4.397	  5.134	 -0.011	  0.232	 -0.929	  0.103	 -0.007	  0.125	 -0.478	  0.220
 48.500	  0.001	  0.063	 -0.200	  0.165	  4.896	  0.100	  4.561	  5.218	 -0.002	  0.028	 -0.515	  0.000	 -0.005	  0.095	 -0.323	  0.299
 48.550	  0.003	  0.041	 -0.122	  0.121	  4.904	  0.172	  4.725	  5.381	 -0.007	  0.215	 -0.103	  0.927	  0.001	  0.163	 -0.168	  0.454
 48.600	 -0.002	  0.041	 -0.099	  0.184	  4.898	  0.204	  4.618	  5.272	 -0.008	  0.295	 -0.206	  0.823	 -0.004	  0.193	 -0.271	  0.350
 48.650	 -0.001	  0.054	 -0.142	  0.180	  4.909	  0.222	  4.510	  5.244	  0.016	  0.335	 -0.308	  0.719	  0.005	  0.211	 -0.373	  0.322
 48.700	 -0.003	  0.062	 -0.213	  0.149	  4.888	  0.223	  4.403	  5.327	 -0.019	  0.360	 -0.411	  0.616	 -0.015	  0.211	 -0.476	  0.401
 48.750	 -0.000	  0.068	 -0.337	  0.145	  4.895	  0.213	  4.296	  5.219	 -0.010	  0.360	 -0.513	  0.513	 -0.009	  0.202	 -0.578	  0.298
 48.800	  0.001	  0.068	 -0.207	  0.127	  4.901	  0.195	  4.571	  5.302	 -0.010	  0.354	 -0.615	  0.410	 -0.004	  0.185	 -0.317	  0.376
 48.850	 -0.001	  0.069	 -0.198	  0.135	  4.903	  0.205	  4.464	  5.385	 -0.008	  0.337	 -0.716	  0.307	 -0.003	  0.195	 -0.419	  0.454
 48.900	 -0.000	  0.075	 -0.189	  0.157	  4.908	  0.200	  4.548	  5.278	  0.004	  0.281	 -0.818	  0.204	  0.001	  0.190	 -0.340	  0.352
 48.950	 -0.000	  0.075	 -0.220	  0.152	  4.903	  0.177	  4.520	  5.170	 -0.001	  0.215	 -0.919	  0.102	 -0.004	  0.168	 -0.367	  0.249
 49.000	  0.001	  0.063	 -0.238	  0.160	  4.902	  0.132	  4.413	  5.063	 -0.001	  0.016	 -0.510	  0.000	 -0.005	  0.125	 -0.469	  0.147
 49.050	  0.003	  0.055	 -0.150	  0.194	  4.907	  0.166	  4.575	  5.493	 -0.001	  0.211	 -0.102	  0.917	 -0.002	  0.157	 -0.316	  0.554
 49.100	 -0.001	  0.055	 -0.142	  0.188	  4.909	  0.175	  4.659	  5.386	  0.003	  0.287	 -0.204	  0.815	  0.000	  0.166	 -0.237	  0.452
 49.150	 -0.000	  0.050	 -0.148	  0.195	  4.914	  0.180	  4.742	  5.279	  0.011	  0.333	 -0.305	  0.712	  0.004	  0.171	 -0.159	  0.350
 49.200	 -0.002	  0.050	 -0.127	  0.123	  4.900	  0.210	  4.636	  5.283	 -0.017	  0.354	 -0.407	  0.610	 -0.010	  0.199	 -0.260	  0.353
 49.250	  0.000	  0.053	 -0.107	  0.156	  4.910	  0.232	  4.529	  5.254	  0.005	  0.366	 -0.508	  0.508	 -0.001	  0.220	 -0.362	  0.326
 49.300	  0.003	  0.069	 -0.178	  0.136	  4.914	  0.223	  4.423	  5.336	  0.010	  0.348	 -0.609	  0.406	  0.003	  0.212	 -0.463	  0.403
 49.350	  0.005	  0.074	 -0.237	  0.142	  4.915	  0.204	  4.318	  5.230	  0.004	  0.315	 -0.709	  0.304	  0.003	  0.193	 -0.563	  0.301
 49.400	 -0.002	  0.082	 -0.269	  0.109	  4.894	  0.207	  4.212	  5.123	 -0.010	  0.301	 -0.810	  0.202	 -0.017	  0.196	 -0.664	  0.200
 49.450	  0.002	  0.071	 -0.288	  0.141	  4.914	  0.144	  4.107	  5.017	 -0.007	  0.218	 -0.910	  0.101	  0.001	  0.137	 -0.764	  0.099
 49.500	 -0.001	  0.059	 -0.334	  0.134	  4.911	  0.030	  4.190	  5.099	 -0.002	  0.039	 -1.010	  0.000	 -0.003	  0.029	 -0.686	  0.176
 49.550	  0.000	  0.046	 -0.107	  0.139	  4.912	  0.146	  4.805	  5.714	  0.001	  0.212	 -0.101	  0.908	 -0.002	  0.138	 -0.103	  0.758
 49.600	 -0.003	  0.045	 -0.127	  0.132	  4.908	  0.178	  4.699	  5.607	 -0.004	  0.275	 -0.202	  0.806	 -0.007	  0.169	 -0.204	  0.656
 49.650	  0.001	  0.046	 -0.096	  0.188	  4.920	  0.224	  4.594	  5.501	 -0.000	  0.330	 -0.302	  0.705	  0.005	  0.212	 -0.305	  0.555
 49.700	  0.001	  0.053	 -0.103	  0.193	  4.922	  0.227	  4.489	  5.394	  0.016	  0.345	 -0.402	  0.604	  0.006	  0.215	 -0.405	  0.454
 49.750	 -0.003	  0.066	 -0.111	  0.159	  4.918	  0.224	  4.571	  5.289	  0.003	  0.359	 -0.503	  0.503	  0.002	  0.213	 -0.327	  0.353
 49.800	  0.003	  0.074	 -0.196	  0.176	  4.925	  0.204	  4.544	  5.183	  0.016	  0.343	 -0.602	  0.402	  0.008	  0.194	 -0.354	  0.252
 49.850	  0.000	  0.072	 -0.127	  0.180	  4.915	  0.175	  4.548	  5.077	 -0.004	  0.331	 -0.702	  0.301	 -0.003	  0.166	 -0.350	  0.151
 49.900	  0.003	  0.067	 -0.174	  0.146	  4.929	  0.164	  4.444	  5.159	  0.020	  0.268	 -0.802	  0.200	  0.010	  0.155	 -0.450	  0.228
 49.950	 -0.001	  0.066	 -0.297	  0.201	  4.916	  0.165	  4.339	  5.240	 -0.002	  0.217	 -0.901	  0.100	 -0.002	  0.156	 -0.550	  0.305
 50.000	 -0.001	  0.060	 -0.203	  0.102	  4.918	  0.131	  4.498	  5.135	 -0.002	  0.032	 -0.500	  0.000	 -0.001	  0.124	 -0.399	  0.205
 50.050	  0.000	  0.053	 -0.174	  0.118	  4.909	  0.168	  4.657	  5.293	 -0.017	  0.195	 -0.100	  0.899	 -0.010	  0.159	 -0.249	  0.354
 50.100	  0.002	  0.049	 -0.132	  0.134	  4.916	  0.192	  4.553	  5.265	 -0.018	  0.262	 -0.200	  0.798	 -0.004	  0.182	 -0.348	  0.327
 50.150	 -0.000	  0.049	 -0.141	  0.137	  4.931	  0.189	  4.449	  5.346	  0.021	  0.323	 -0.299	  0.698	  0.009	  0.179	 -0.448	  0.403
 50.200	 -0.001	  0.056	 -0.201	  0.140	  4.916	  0.186	  4.530	  5.241	 -0.003	  0.350	 -0.398	  0.598	 -0.005	  0.177	 -0.371	  0.303
 50.250	  0.000	  0.057	 -0.198	  0.167	  4.917	  0.206	  4.612	  5.508	 -0.008	  0.348	 -0.498	  0.498	 -0.005	  0.195	 -0.294	  0.555
 50.300	 -0.000	  0.063	 -0.195	  0.220	  4.926	  0.217	  4.508	  5.403	 -0.000	  0.358	 -0.596	  0.398	  0.003	  0.206	 -0.393	  0.455
 50.350	  0.004	  0.068	 -0.167	  0.235	  4.934	  0.217	  4.589	  5.298	  0.014	  0.327	 -0.695	  0.298	  0.011	  0.206	 -0.316	  0.356
 50.400	 -0.002	  0.073	 -0.177	  0.161	  4.917	  0.197	  4.562	  5.194	 -0.002	  0.282	 -0.794	  0.198	 -0.006	  0.187	 -0.343	  0.256
 50.450	  0.002	  0.075	 -0.175	  0.150	  4.921	  0.172	  4.459	  5.090	  0.002	  0.212	 -0.892	  0.099	 -0.003	  0.163	 -0.441	  0.157
 50.500	  0.001	  0.066	 -0.185	  0.164	  4.918	  0.100	  4.616	  4.985	 -0.001	  0.022	 -0.495	  0.000	 -0.006	  0.094	 -0.292	  0.058
 50.550	 -0.002	  0.051	 -0.121	  0.103	  4.920	  0.115	  4.697	  5.403	 -0.004	  0.202	 -0.099	  0.890	 -0.005	  0.109	 -0.216	  0.453
 50.600	 -0.001	  0.036	 -0.095	  0.092	  4.930	  0.165	  4.778	  5.407	  0.001	  0.268	 -0.198	  0.791	  0.004	  0.157	 -0.140	  0.456
 50.650	 -0.001	  0.041	 -0.106	  0.155	  4.914	  0.203	  4.675	  5.303	 -0.018	  0.314	 -0.296	  0.691	 -0.012	  0.192	 -0.239	  0.357
 50.700	  0.000	  0.054	 -0.129	  0.131	  4.931	  0.220	  4.571	  5.275	 -0.002	  0.341	 -0.394	  0.592	  0.004	  0.209	 -0.337	  0.330
 50.750	  0.002	  0.061	 -0.153	  0.156	  4.925	  0.224	  4.468	  5.355	  0.008	  0.352	 -0.493	  0.493	 -0.002	  0.212	 -0.435	  0.406
 50.800	 -0.004	  0.067	 -0.177	  0.132	  4.915	  0.221	  4.365	  5.252	 -0.021	  0.347	 -0.591	  0.394	 -0.012	  0.209	 -0.533	  0.307
 50.850	 -0.004	  0.077	 -0.237	  0.144	  4.914	  0.204	  4.263	  5.148	 -0.014	  0.326	 -0.688	  0.295	 -0.014	  0.193	 -0.631	  0.208
 50.900	  0.001	  0.074	 -0.372	  0.132	  4.929	  0.155	  4.160	  5.045	  0.004	  0.279	 -0.786	  0.196	 -0.000	  0.147	 -0.729	  0.110
 50.950	  0.001	  0.067	 -0.359	  0.181	  4.922	  0.136	  4.607	  5.308	 -0.008	  0.214	 -0.883	  0.098	 -0.007	  0.129	 -0.306	  0.358
 51.000	 -0.001	  0.052	 -0.138	  0.229	  4.926	  0.113	  4.580	  5.204	 -0.002	  0.035	 -0.490	  0.000	 -0.004	  0.107	 -0.332	  0.260
 51.050	 -0.000	  0.042	 -0.138	  0.131	  4.926	  0.166	  4.736	  5.618	 -0.002	  0.208	 -0.098	  0.881	 -0.004	  0.157	 -0.184	  0.652
 51.100	 -0.002	  0.041	 -0.102	  0.178	  4.917	  0.183	  4.634	  5.515	 -0.022	  0.261	 -0.196	  0.783	 -0.013	  0.173	 -0.282	  0.553
 51.150	 -0.001	  0.053	 -0.102	  0.165	  4.934	  0.201	  4.531	  5.412	 -0.008	  0.313	 -0.293	  0.684	  0.002	  0.190	 -0.380	  0.455
 51.200	 -0.001	  0.058	 -0.103	  0.176	  4.932	  0.205	  4.611	  5.309	  0.008	  0.332	 -0.391	  0.586	 -0.000	  0.194	 -0.304	  0.357
 51.250	 -0.002	  0.057	 -0.128	  0.175	  4.928	  0.185	  4.509	  5.206	 -0.011	  0.338	 -0.488	  0.488	 -0.005	  0.175	 -0.401	  0.259
 51.300	 -0.001	  0.059	 -0.141	  0.149	  4.933	  0.189	  4.589	  5.285	  0.004	  0.333	 -0.585	  0.390	 -0.000	  0.179	 -0.326	  0.333
 51.350	 -0.005	  0.068	 -0.155	  0.123	  4.927	  0.197	  4.487	  5.183	 -0.004	  0.311	 -0.682	  0.292	 -0.006	  0.186	 -0.423	  0.236
 51.400	 -0.002	  0.070	 -0.156	  0.157	  4.933	  0.189	  4.386	  5.262	 -0.009	  0.272	 -0.778	  0.195	 -0.001	  0.179	 -0.520	  0.310
 51.450	 -0.002	  0.066	 -0.218	  0.131	  4.930	  0.173	  4.284	  5.159	 -0.004	  0.207	 -0.875	  0.097	 -0.005	  0.164	 -0.617	  0.213
 51.500	  0.001	  0.061	 -0.280	  0.105	  4.931	  0.123	  4.439	  5.057	 -0.002	  0.031	 -0.485	  0.000	 -0.004	  0.116	 -0.471	  0.115
 51.550	 -0.002	  0.053	 -0.221	  0.126	  4.930	  0.147	  4.594	  5.211	 -0.009	  0.193	 -0.097	  0.873	 -0.006	  0.139	 -0.325	  0.261
 51.600	  0.002	  0.050	 -0.187	  0.135	  4.939	  0.160	  4.492	  5.365	  0.008	  0.285	 -0.194	  0.775	  0.002	  0.152	 -0.421	  0.406
 51.650	 -0.001	  0.043	 -0.106	  0.156	  4.936	  0.178	  4.752	  5.624	 -0.000	  0.315	 -0.290	  0.678	 -0.001	  0.169	 -0.175	  0.651
 51.700	 -0.000	  0.044	 -0.133	  0.118	  4.938	  0.211	  4.651	  5.521	  0.008	  0.333	 -0.387	  0.580	  0.000	  0.200	 -0.272	  0.554
 51.750	  0.002	  0.056	 -0.100	  0.198	  4.939	  0.225	  4.550	  5.420	  0.005	  0.342	 -0.483	  0.483	  0.001	  0.213	 -0.368	  0.456
 51.800	  0.001	  0.066	 -0.150	  0.241	  4.929	  0.219	  4.629	  5.318	 -0.012	  0.339	 -0.579	  0.386	 -0.009	  0.208	 -0.294	  0.359
 51.850	 -0.001	  0.072	 -0.224	  0.202	  4.934	  0.207	  4.602	  5.216	 -0.006	  0.315	 -0.675	  0.289	 -0.005	  0.196	 -0.319	  0.263
 51.900	  0.002	  0.073	 -0.192	  0.175	  4.941	  0.179	  4.502	  5.115	 -0.003	  0.272	 -0.771	  0.193	  0.001	  0.170	 -0.415	  0.166
 51.950	 -0.001	  0.067	 -0.148	  0.147	  4.941	  0.124	  4.401	  5.014	  0.001	  0.208	 -0.866	  0.096	  0.001	  0.118	 -0.511	  0.070
 52.000	  0.001	  0.055	 -0.140	  0.131	  4.938	  0.067	  4.659	  5.271	 -0.001	  0.021	 -0.481	  0.000	 -0.003	  0.063	 -0.267	  0.313
 52.050	 -0.001	  0.044	 -0.155	  0.115	  4.945	  0.153	  4.812	  5.423	  0.009	  0.217	 -0.096	  0.865	  0.003	  0.145	 -0.123	  0.457
 52.100	  0.001	  0.040	 -0.112	  0.134	  4.941	  0.186	  4.711	  5.322	 -0.003	  0.270	 -0.192	  0.768	 -0.001	  0.176	 -0.218	  0.361
 52.150	 -0.001	  0.043	 -0.128	  0.176	  4.946	  0.208	  4.611	  5.295	  0.008	  0.318	 -0.288	  0.671	  0.003	  0.197	 -0.314	  0.335
 52.200	  0.002	  0.054	 -0.132	  0.113	  4.945	  0.211	  4.511	  5.373	  0.002	  0.324	 -0.383	  0.575	  0.002	  0.200	 -0.410	  0.408
